customer_id,application_date,age,region,segment,employment_years,annual_income,existing_loans,credit_utilization,debt_to_income,late_payments_12m,payment_history_score,loan_amount,loan_term_months,interest_rate,default_flag,predicted_prob
CUST201475,2025-03-11,24,East,Retail,2,98000,3,0.171,0.05,2,677,5000,36,13.22,1,0.806
CUST201476,2024-11-10,22,East,Retail,6,98004,3,0.241,0.16,1,761,16000,48,7.66,0,0.598
CUST201477,2024-11-18,33,South,Retail,4,40000,5,0.492,0.3,0,775,12000,48,11.5,0,0.786
CUST201478,2026-02-25,24,East,Premium,2,48000,4,0.257,0.1,0,755,5000,24,7.68,0,0.501
CUST201479,2024-11-13,26,Central,Student,5,18000,2,0.143,0.08,0,711,1500,12,11.36,0,0.53
CUST201480,2025-01-24,30,South,Retail,3,253000,7,0.138,0.09,0,604,24000,48,14.96,1,0.336
CUST201481,2025-08-02,31,East,Small Business,5,180000,6,0.163,0.05,2,658,9000,36,14.27,0,0.716
CUST201482,2024-11-14,33,South,Retail,2,57500,5,0.114,0.03,0,718,2000,12,11.5,0,0.421
CUST201483,2026-04-19,22,Central,Retail,6,26004,4,0.832,0.46,1,748,12000,48,7.88,1,0.972
CUST201484,2025-10-10,29,North,Student,7,63440,10,0.57,0.32,0,757,20000,60,8.9,0,0.794
CUST201485,2024-11-02,22,South,Student,4,30000,3,0.476,0.22,3,662,6500,24,13.85,0,0.983
CUST201486,2025-07-25,37,West,Retail,8,80000,13,0.281,0.16,0,747,13000,36,6.62,0,0.468
CUST201487,2025-01-04,35,East,Retail,8,273700,6,0.253,0.08,0,619,25000,48,14.59,1,0.332
CUST201488,2025-01-30,21,Central,Retail,1,33996,3,0.305,0.18,3,671,6000,36,12.53,0,0.967
CUST201489,2025-07-27,23,East,Student,7,50004,2,0.178,0.05,0,756,2700,12,5.99,0,0.36
CUST201490,2025-06-27,22,Central,Student,6,70000,4,0.298,0.14,0,754,9750,36,8.49,0,0.508
CUST201491,2025-09-03,25,West,Retail,2,75000,3,0.252,0.16,4,658,12000,48,11.5,0,0.974
CUST201492,2024-07-27,28,South,Premium,5,140000,6,0.107,0.05,0,774,7400,36,6.03,0,0.192
CUST201493,2025-02-20,28,Central,Student,12,20400,8,0.568,0.29,0,745,6000,12,6.03,0,0.798
CUST201494,2024-10-16,27,South,Retail,7,100000,6,0.245,0.16,3,561,15600,36,17.88,0,0.966
CUST201495,2026-03-28,39,South,Retail,2,31200,15,0.442,0.21,0,727,6400,36,11.49,0,0.782
CUST201496,2025-08-13,28,West,Retail,5,39000,7,0.349,0.15,0,766,6000,12,8.63,0,0.596
CUST201497,2026-05-05,23,South,Retail,1,60000,3,0.176,0.1,0,716,6200,24,10.65,0,0.507
CUST201498,2024-12-08,23,East,Retail,6,80800,3,0.297,0.15,0,772,12000,36,8.9,0,0.477
CUST201499,2026-02-04,23,North,Student,3,42240,3,0.221,0.13,0,657,5500,12,12.73,0,0.67
CUST201500,2025-10-26,21,South,Retail,2,24000,2,0.392,0.17,3,602,4000,12,14.84,1,0.984
CUST201501,2025-01-29,28,South,Retail,12,61000,7,0.419,0.2,0,750,12000,48,6.03,0,0.597
CUST201502,2025-03-27,35,Central,Retail,9,99800,9,0.182,0.08,0,758,8000,24,7.14,0,0.305
CUST201503,2026-02-22,23,West,Student,5,45000,3,0.218,0.11,0,766,5000,24,7.75,0,0.451
CUST201504,2025-03-02,26,South,Retail,5,44400,3,0.369,0.15,0,676,6500,12,14.35,0,0.756
CUST201505,2025-04-28,23,East,Small Business,4,38000,3,0.185,0.04,0,750,1500,12,8.32,0,0.427
CUST201506,2025-08-20,39,West,Student,1,73500,15,0.398,0.24,4,677,18000,60,11.5,0,0.985
CUST201507,2025-08-19,28,East,Retail,12,124886,5,0.063,0.04,0,703,5000,24,11.99,1,0.262
CUST201508,2025-08-02,28,West,Small Business,4,84800,7,0.217,0.11,0,718,9000,24,11.5,0,0.493
CUST201509,2025-09-30,24,South,Premium,8,50000,3,0.462,0.24,3,660,12250,60,14.72,0,0.98
CUST201510,2025-09-25,25,East,Small Business,5,92700,2,0.073,0.02,2,659,1500,24,14.65,0,0.762
CUST201511,2026-04-28,24,Central,Retail,9,60000,3,0.19,0.1,1,771,6000,24,7.51,0,0.553
CUST201512,2025-10-07,42,North,Premium,2,39996,12,0.207,0.06,0,764,2500,12,5.42,0,0.415
CUST201513,2026-07-11,26,Central,Retail,11,40000,3,0.317,0.13,0,720,5000,12,9.91,0,0.595
CUST201514,2025-01-30,25,East,Small Business,9,53000,3,0.381,0.23,2,657,12375,60,13.49,0,0.941
CUST201515,2025-02-21,22,East,Retail,3,18000,3,0.301,0.17,0,711,3000,12,10.59,1,0.7
CUST201516,2025-09-07,33,South,Retail,17,39504,9,0.227,0.08,0,751,3000,36,7.37,0,0.395
CUST201517,2025-02-23,25,Central,Small Business,9,55000,3,0.248,0.12,0,773,6500,12,7.49,0,0.429
CUST201518,2025-06-29,29,East,Retail,6,88000,8,0.362,0.18,0,570,16000,48,16.45,1,0.819
CUST201519,2025-08-28,32,North,Retail,5,66000,7,0.079,0.03,0,615,2000,36,15.28,1,0.535
CUST201520,2025-05-03,32,North,Small Business,3,106000,9,0.144,0.09,0,765,10000,12,11.5,0,0.339
CUST201521,2026-01-16,24,North,Retail,4,75000,4,0.311,0.15,4,657,11200,36,13.99,0,0.979
CUST201522,2024-09-19,35,West,Small Business,8,250000,9,0.2,0.06,0,720,15000,60,9.88,0,0.185
CUST201523,2024-09-12,31,West,Retail,4,62000,10,0.261,0.11,0,764,6550,24,5.79,0,0.444
CUST201524,2026-05-26,25,West,Retail,2,50000,2,0.27,0.08,0,705,4000,12,10.37,0,0.588
CUST201525,2026-05-25,27,Central,Small Business,2,15085,8,0.665,0.36,0,754,5500,12,5.99,1,0.888
CUST201526,2025-08-12,28,West,Retail,5,24000,5,0.394,0.21,0,714,5000,36,11.86,0,0.766
CUST201527,2025-08-03,31,East,Retail,4,35000,9,0.667,0.43,0,669,15000,48,13.11,1,0.944
CUST201528,2025-11-27,32,North,Small Business,4,25591,9,0.384,0.2,0,720,5000,24,10.65,0,0.743
CUST201529,2026-06-14,23,East,Small Business,7,34255,3,0.368,0.18,2,480,6000,24,22.11,1,0.983
CUST201530,2024-10-12,23,North,Small Business,2,33000,2,0.318,0.21,1,754,7000,24,7.9,0,0.791
CUST201531,2024-08-01,33,East,Retail,2,53000,5,0.293,0.11,0,750,6000,12,5.79,0,0.513
CUST201532,2026-02-22,43,North,Premium,5,80000,11,0.174,0.08,0,725,6400,36,11.71,0,0.436
CUST201533,2026-04-08,28,West,Premium,5,98000,6,0.449,0.2,0,613,20000,36,14.96,1,0.817
CUST201534,2025-09-25,38,West,Retail,21,74000,14,0.181,0.05,0,706,4000,36,11.26,0,0.363
CUST201535,2024-11-30,24,North,Small Business,8,103641,2,0.095,0.05,0,726,4800,36,10.74,0,0.299
CUST201536,2025-11-10,23,South,Retail,7,70000,2,0.128,0.05,1,748,3500,24,5.42,0,0.476
CUST201537,2025-06-15,30,East,Retail,5,64600,10,0.56,0.28,1,751,21500,48,6.91,1,0.876
CUST201538,2024-09-20,28,Central,Premium,5,35000,9,0.318,0.14,0,771,5000,36,8.9,1,0.57
CUST201539,2026-05-18,22,West,Small Business,3,21600,4,0.662,0.39,0,765,8500,36,6.54,0,0.885
CUST201540,2026-06-02,24,East,Retail,3,28704,3,0.259,0.14,0,702,4000,12,9.63,0,0.64
CUST201541,2024-07-15,22,Central,Small Business,2,30400,2,0.565,0.33,0,610,10000,36,12.8,1,0.932
CUST201542,2025-10-20,23,West,Student,4,100000,4,0.238,0.1,0,667,10000,12,12.87,0,0.558
CUST201543,2024-10-02,27,North,Retail,4,96000,10,0.101,0.03,4,664,2500,12,12.99,0,0.936
CUST201544,2026-01-20,27,North,Retail,8,104000,7,0.193,0.12,0,754,12800,60,7.29,0,0.339
CUST201545,2025-04-13,24,Central,Premium,1,35000,4,0.439,0.2,2,627,7000,36,16.29,0,0.97
CUST201546,2025-11-16,24,East,Retail,1,110000,4,0.347,0.18,0,707,20000,48,10.38,0,0.613
CUST201547,2026-01-04,25,East,Retail,5,37818,3,0.611,0.4,0,656,15000,60,13.48,1,0.932
CUST201548,2024-12-21,27,East,Retail,4,49200,7,0.277,0.1,0,658,4800,24,14.65,0,0.693
CUST201549,2026-05-03,22,Central,Retail,5,34000,3,0.508,0.29,3,611,10000,24,15.28,1,0.99
CUST201550,2025-07-30,22,South,Student,6,46000,4,0.296,0.13,4,657,6000,24,12.68,0,0.979
CUST201551,2026-06-25,24,South,Small Business,5,25000,4,0.242,0.1,3,664,2400,24,13.8,0,0.954
CUST201552,2024-12-28,23,Central,Small Business,4,95004,4,0.207,0.11,1,763,10000,36,7.51,0,0.554
CUST201553,2026-01-23,23,North,Retail,2,29730,4,0.391,0.17,0,775,5000,36,7.66,0,0.648
CUST201554,2026-01-14,23,South,Small Business,7,62500,3,0.14,0.06,0,775,4000,12,7.43,0,0.313
CUST201555,2025-02-21,24,South,Retail,1,50000,4,0.273,0.12,0,752,6000,36,5.79,0,0.512
CUST201556,2025-10-14,22,North,Retail,3,44568,4,0.156,0.07,0,721,3200,36,11.5,0,0.489
CUST201557,2026-06-09,30,East,Retail,5,100000,6,0.539,0.3,2,601,30000,84,16.77,0,0.975
CUST201558,2025-11-14,34,West,Retail,5,32758,5,0.508,0.26,0,619,8400,36,14.96,1,0.903
CUST201559,2026-06-03,28,Central,Premium,11,140000,7,0.327,0.18,4,652,25000,36,13.11,0,0.967
CUST201560,2025-10-01,27,East,Small Business,11,225000,5,0.233,0.11,0,611,25000,48,15.31,0,0.411
CUST201561,2026-05-28,22,South,Small Business,4,61300,3,0.442,0.21,0,754,13000,36,9.63,0,0.692
CUST201562,2025-01-14,36,East,Retail,3,25200,11,0.523,0.29,0,771,7200,36,7.29,0,0.791
CUST201563,2026-06-08,22,North,Small Business,4,92000,3,0.118,0.02,0,769,1400,24,11.5,0,0.295
CUST201564,2025-01-27,25,West,Retail,6,85000,2,0.032,0.02,1,664,1500,12,13.06,0,0.555
CUST201565,2026-06-29,27,North,Retail,2,42504,6,0.353,0.17,0,714,7200,24,10.59,0,0.701
CUST201566,2026-04-17,29,Central,Premium,2,120000,6,0.101,0.06,0,706,6900,24,10.65,0,0.337
CUST201567,2026-01-12,27,Central,Premium,3,19498,5,0.848,0.49,0,756,9575,12,6.62,1,0.949
CUST201568,2025-05-11,28,Central,Premium,2,20000,6,0.317,0.2,0,673,4000,24,13.11,1,0.784
CUST201569,2025-03-23,34,South,Retail,2,30000,7,0.69,0.4,0,765,12000,36,8.9,1,0.902
CUST201570,2024-08-02,32,Central,Retail,5,36000,9,0.195,0.04,2,626,1600,12,14.09,1,0.893
CUST201571,2024-11-13,22,East,Student,5,40000,2,0.229,0.13,0,747,5000,24,8.9,0,0.518
CUST201572,2025-02-23,25,East,Small Business,9,130000,3,0.372,0.16,0,677,21000,36,13.16,0,0.609
CUST201573,2025-05-23,28,Central,Small Business,2,40000,5,0.274,0.13,0,702,5000,36,10,0,0.637
CUST201574,2026-04-08,23,South,Retail,2,61000,4,0.246,0.07,2,604,4000,36,16,1,0.921
CUST201575,2024-11-25,24,Central,Retail,1,33996,3,0.353,0.21,0,656,7000,12,13.16,1,0.809
CUST201576,2026-01-30,22,South,Retail,5,90000,4,0.309,0.17,0,722,15000,60,11.49,0,0.581
CUST201577,2025-06-07,21,South,Small Business,5,25000,2,0.448,0.22,0,768,5600,24,7.29,0,0.71
CUST201578,2026-02-16,26,East,Retail,1,33000,3,0.618,0.36,4,674,12000,60,10.91,1,0.996
CUST201579,2025-12-03,23,North,Small Business,4,45240,3,0.19,0.07,0,774,3200,24,7.37,0,0.397
CUST201580,2025-11-01,23,South,Student,1,67000,2,0.4,0.24,3,553,16000,36,16.32,0,0.987
CUST201581,2026-06-08,23,West,Retail,2,24000,2,0.359,0.21,4,629,5000,12,15.99,1,0.992
CUST201582,2025-08-30,29,West,Student,1,57600,5,0.261,0.1,0,706,6000,24,9.91,0,0.581
CUST201583,2026-02-02,23,East,Retail,5,189996,3,0.281,0.13,0,704,24000,60,11.83,0,0.397
CUST201584,2025-12-26,25,East,Retail,5,43000,3,0.439,0.23,0,753,10000,24,7.88,0,0.706
CUST201585,2026-04-20,29,West,Retail,4,26400,10,0.466,0.27,1,770,7200,24,7.49,0,0.863
CUST201586,2026-06-12,22,North,Retail,1,33000,3,0.149,0.04,2,660,1400,12,14.27,0,0.872
CUST201587,2025-02-04,23,East,Student,1,24996,2,0.611,0.32,0,722,8000,36,11.26,0,0.896
CUST201588,2026-03-14,22,East,Retail,5,31000,3,0.742,0.47,0,710,14500,60,11.58,1,0.947
CUST201589,2024-11-26,28,South,Retail,5,72000,5,0.532,0.33,0,669,24000,48,13.85,1,0.872
CUST201590,2024-12-21,30,South,Retail,5,150000,6,0.258,0.17,1,662,25000,60,12.53,0,0.706
CUST201591,2026-07-04,24,Central,Student,5,200004,4,0.25,0.07,0,704,15000,48,10.59,0,0.313
CUST201592,2026-05-03,27,Central,Retail,4,56004,7,0.226,0.06,0,748,3100,12,9.32,0,0.454
CUST201593,2025-11-09,27,South,Retail,3,110000,6,0.366,0.23,1,721,25000,60,11.5,0,0.79
CUST201594,2024-09-06,33,East,Retail,15,97000,8,0.379,0.21,0,748,20000,48,6.17,0,0.5
CUST201595,2026-05-16,30,North,Premium,3,88000,5,0.284,0.11,0,620,9700,36,11.5,0,0.665
CUST201596,2024-10-18,28,West,Small Business,2,57000,10,0.484,0.26,0,605,15000,36,14.11,1,0.891
CUST201597,2026-03-09,27,East,Small Business,12,130000,9,0.289,0.16,0,717,21000,60,11.5,0,0.459
CUST201598,2026-01-21,25,East,Retail,2,60000,3,0.285,0.17,0,717,10000,12,12.21,0,0.641
CUST201599,2025-08-22,35,East,Premium,2,94000,9,0.252,0.11,0,753,10000,36,7.49,0,0.428
CUST201600,2026-07-02,27,West,Student,9,75000,9,0.249,0.13,0,709,10000,12,9.63,0,0.509
CUST201601,2024-12-21,22,Central,Retail,1,23000,4,0.278,0.12,1,512,2800,12,21.74,1,0.949
CUST201602,2026-07-05,22,North,Retail,2,42000,4,0.167,0.11,0,712,4500,24,11.49,0,0.544
CUST201603,2025-06-09,25,West,Retail,6,55000,3,0.524,0.27,0,661,15000,60,15.27,0,0.874
CUST201604,2026-02-03,27,Central,Premium,5,120000,6,0.233,0.08,0,679,10000,12,12.61,1,0.484
CUST201605,2025-08-08,26,South,Premium,8,65000,4,0.369,0.18,0,774,11500,48,7.49,0,0.548
CUST201606,2025-03-09,25,East,Student,7,38496,4,0.359,0.21,1,774,8000,24,6.03,0,0.754
CUST201607,2025-09-06,25,Central,Small Business,9,80004,2,0.465,0.25,0,676,20000,60,14.26,0,0.793
CUST201608,2025-09-01,44,South,Premium,13,67920,13,0.858,0.48,0,774,32400,84,11.5,1,0.924
CUST201609,2025-10-28,24,West,Small Business,5,87000,3,0.288,0.14,0,709,12000,36,8.88,0,0.54
CUST201610,2025-09-06,27,West,Student,2,120000,6,0.222,0.09,0,727,11050,36,12.69,0,0.439
CUST201611,2025-03-09,23,East,Retail,5,48500,4,0.167,0.09,1,708,4500,12,12.21,0,0.694
CUST201612,2025-03-31,24,East,Premium,5,58000,2,0.124,0.06,0,759,3500,24,7.68,0,0.34
CUST201613,2024-12-19,22,South,Student,6,43200,2,0.19,0.09,0,718,4000,12,11.11,0,0.513
CUST201614,2026-05-19,31,Central,Small Business,12,37000,6,0.988,0.59,3,679,22000,36,12.73,0,0.998
CUST201615,2025-03-26,29,North,Retail,2,40800,9,0.198,0.09,3,679,3500,36,11.97,0,0.935
CUST201616,2024-08-20,22,Central,Student,4,46104,2,0.367,0.19,0,753,8775,36,7.29,0,0.629
CUST201617,2024-07-25,31,South,Retail,3,111000,7,0.197,0.05,0,756,5150,12,6.62,0,0.31
CUST201618,2025-04-14,27,South,Premium,4,104371,5,0.349,0.14,0,603,15000,36,16.77,0,0.759
CUST201619,2026-05-17,26,West,Retail,5,39996,3,0.469,0.3,0,726,12000,36,11.5,0,0.812
CUST201620,2025-11-30,30,East,Small Business,14,96000,7,0.157,0.06,0,763,6000,12,5.42,0,0.241
CUST201621,2026-03-14,30,West,Retail,5,24414,7,0.379,0.2,0,775,5000,24,6.91,0,0.642
CUST201622,2024-12-31,24,West,Retail,2,38112,3,0.364,0.18,0,757,6800,12,7.68,0,0.644
CUST201623,2024-07-24,27,South,Small Business,11,51000,8,0.594,0.35,0,747,18000,60,7.49,0,0.814
CUST201624,2025-09-06,22,South,Retail,7,54000,4,0.132,0.04,2,514,2000,36,18.3,1,0.925
CUST201625,2026-05-27,35,West,Small Business,2,45000,5,0.413,0.22,0,705,10000,24,10.36,0,0.766
CUST201626,2024-08-30,31,Central,Retail,4,70000,7,0.273,0.17,1,769,12000,36,6.91,0,0.664
CUST201627,2025-09-15,44,South,Retail,3,35000,11,0.256,0.13,3,615,4500,36,14.59,1,0.968
CUST201628,2025-07-11,25,South,Retail,9,84000,3,0.062,0.04,0,759,3000,24,5.79,0,0.222
CUST201629,2024-10-26,30,North,Student,6,60000,9,0.433,0.25,2,626,15000,48,15.31,0,0.963
CUST201630,2026-03-21,22,West,Student,6,67350,4,0.274,0.14,0,622,9600,24,14.96,0,0.719
CUST201631,2024-09-27,25,West,Retail,3,39996,3,0.239,0.13,1,758,5000,12,6.92,0,0.68
CUST201632,2025-05-05,32,West,Premium,3,50000,10,0.442,0.22,0,713,11100,48,10.59,0,0.766
CUST201633,2026-06-23,24,East,Student,4,25632,3,0.116,0.06,0,715,1500,12,9.91,0,0.468
CUST201634,2024-09-10,29,East,Retail,2,120000,6,0.297,0.17,0,665,20000,48,13.92,0,0.636
CUST201635,2026-06-14,25,South,Student,4,150000,3,0.079,0.04,0,774,6000,12,7.66,0,0.179
CUST201636,2025-07-10,28,West,Small Business,3,22404,9,0.538,0.26,0,652,5725,12,14.79,1,0.906
CUST201637,2026-02-14,24,West,Retail,8,55000,3,0.357,0.18,0,761,10000,24,5.79,0,0.554
CUST201638,2025-06-21,27,East,Retail,6,165000,10,0.413,0.21,1,716,35000,48,12.42,0,0.74
CUST201639,2026-03-06,29,South,Retail,6,480000,6,0.035,0.01,0,763,6500,36,5.42,0,0.018
CUST201640,2024-08-06,24,East,Student,3,66000,2,0.696,0.38,0,730,25000,48,9.91,1,0.896
CUST201641,2025-06-24,25,South,Small Business,2,44000,2,0.412,0.27,0,603,12000,36,14.54,0,0.883
CUST201642,2024-11-19,32,North,Small Business,16,120000,8,0.177,0.05,0,715,5600,36,10.75,0,0.303
CUST201643,2025-01-06,39,Central,Retail,5,37800,11,0.294,0.19,0,714,7000,24,11.49,0,0.673
CUST201644,2026-01-24,22,North,Retail,6,64000,4,0.257,0.11,0,711,7000,36,10.38,0,0.543
CUST201645,2025-02-12,42,South,Retail,9,38000,14,0.363,0.17,0,775,6500,24,11.5,0,0.616
CUST201646,2026-01-17,23,West,Small Business,2,27000,4,0.99,0.67,4,679,18000,36,11.54,1,1
CUST201647,2025-04-11,33,South,Retail,17,69600,8,0.474,0.23,0,701,16000,60,11.99,0,0.726
CUST201648,2026-01-12,34,Central,Small Business,3,75000,8,0.1,0.04,1,773,3000,36,7.9,0,0.458
CUST201649,2024-11-14,28,North,Retail,12,76500,7,0.338,0.13,0,705,10000,24,12.42,0,0.592
CUST201650,2026-06-21,40,North,Retail,3,28800,16,0.225,0.15,2,656,4200,24,14.72,1,0.921
CUST201651,2026-02-22,22,North,Retail,3,125000,3,0.341,0.14,2,660,18000,48,14.79,0,0.894
CUST201652,2025-01-17,28,East,Retail,12,90000,9,0.433,0.23,1,617,21000,48,14.54,0,0.893
CUST201653,2025-05-03,44,North,Retail,2,61000,15,0.343,0.18,4,611,11000,48,16.02,1,0.989
CUST201654,2026-05-19,22,East,Student,6,32500,2,0.159,0.08,0,746,2500,36,6.99,0,0.42
CUST201655,2024-11-11,21,West,Retail,2,23000,3,0.529,0.3,0,763,7000,24,8.9,0,0.821
CUST201656,2024-10-06,29,South,Small Business,5,29496,8,0.314,0.2,1,770,6000,12,5.79,0,0.746
CUST201657,2025-05-07,34,South,Retail,18,99996,8,0.294,0.1,0,758,9800,36,7.14,0,0.345
CUST201658,2024-11-30,42,South,Small Business,12,21120,14,0.538,0.3,1,723,6400,36,11.14,0,0.916
CUST201659,2026-02-17,28,South,Retail,3,170000,10,0.041,0.02,0,715,4000,12,11.5,0,0.209
CUST201660,2026-06-22,23,West,Retail,5,14000,4,0.215,0.11,3,667,1500,36,11.5,0,0.949
CUST201661,2025-12-05,26,West,Retail,10,125000,4,0.085,0.02,1,720,3000,24,12.21,0,0.425
CUST201662,2024-12-30,21,South,Premium,3,15500,4,0.888,0.52,1,772,8000,24,7.51,1,0.979
CUST201663,2024-09-27,26,East,Retail,1,73440,2,0.741,0.48,0,700,35000,84,9.91,0,0.936
CUST201664,2024-07-21,28,Central,Retail,5,38000,7,0.534,0.26,0,754,10000,12,8.49,0,0.786
CUST201665,2024-12-19,26,Central,Small Business,10,33996,2,0.413,0.21,0,770,7000,12,8,0,0.647
CUST201666,2025-12-10,21,South,Retail,5,24000,2,0.682,0.42,0,661,10000,24,13.48,1,0.95
CUST201667,2024-11-30,25,West,Student,5,42900,2,0.463,0.28,0,758,12000,48,8.9,0,0.749
CUST201668,2024-08-29,23,Central,Student,5,72000,2,0.483,0.26,3,506,19000,60,11.5,1,0.99
CUST201669,2026-06-12,26,West,Retail,5,30720,2,0.528,0.33,0,760,10000,12,7.88,1,0.81
CUST201670,2024-07-29,22,West,Retail,5,60000,4,0.313,0.17,0,723,10000,36,11.14,0,0.627
CUST201671,2025-12-16,28,West,Retail,4,48000,10,0.112,0.07,4,615,3500,36,15.21,0,0.97
CUST201672,2024-10-02,23,West,Retail,2,60000,2,0.321,0.15,0,769,9000,36,6.17,0,0.527
CUST201673,2025-09-03,24,East,Student,1,7800,4,0.218,0.13,0,716,1000,12,11.36,0,0.648
CUST201674,2026-03-15,25,West,Retail,3,30000,3,0.246,0.1,0,664,3000,12,12.98,0,0.683
CUST201675,2026-02-22,25,West,Retail,2,34000,3,0.294,0.18,3,613,6000,36,15.7,1,0.977
CUST201676,2026-04-17,25,North,Premium,5,60000,3,0.141,0.05,4,606,3000,12,14.59,0,0.969
CUST201677,2026-05-14,24,Central,Small Business,1,65000,4,0.294,0.1,1,715,6400,36,9.99,0,0.748
CUST201678,2024-12-24,24,North,Student,5,79632,4,0.558,0.31,1,653,25000,36,13.35,1,0.937
CUST201679,2024-09-02,27,East,Retail,3,122000,5,0.21,0.12,0,668,15000,48,12.73,0,0.515
CUST201680,2026-03-19,34,North,Student,1,44000,6,0.489,0.25,2,660,11000,60,13.79,0,0.968
CUST201681,2024-11-28,26,Central,Student,10,165000,2,0.289,0.12,4,651,20000,48,13.22,0,0.951
CUST201682,2025-12-14,28,West,Retail,13,39000,8,0.155,0.09,0,605,3375,12,14.83,1,0.635
CUST201683,2025-02-20,24,Central,Premium,8,71480,4,0.507,0.25,0,529,17600,60,11.5,0,0.9
CUST201684,2024-12-12,24,North,Premium,5,72000,3,0.251,0.11,0,713,8000,24,12.21,0,0.549
CUST201685,2026-05-02,31,South,Premium,15,106000,6,0.176,0.02,0,715,2400,36,9.63,0,0.3
CUST201686,2025-12-20,26,Central,Retail,5,55560,3,0.136,0.03,0,660,1450,36,14.27,0,0.528
CUST201687,2025-07-15,34,Central,Student,5,44000,8,0.123,0.08,2,678,3400,36,13.49,0,0.838
CUST201688,2026-04-14,29,East,Premium,6,63000,8,0.663,0.4,0,702,25000,60,11.48,0,0.905
CUST201689,2026-06-22,23,North,Student,2,40000,2,0.146,0.03,0,750,1000,36,6.03,0,0.376
CUST201690,2025-01-28,35,Central,Small Business,3,40000,10,0.896,0.53,3,515,21000,36,19.41,1,0.999
CUST201691,2025-05-12,22,North,Retail,5,43000,4,0.355,0.16,0,705,7000,12,10.62,0,0.692
CUST201692,2024-07-17,32,Central,Premium,5,28000,6,0.438,0.27,0,706,7500,24,10.99,0,0.81
CUST201693,2024-07-16,31,Central,Premium,5,95000,5,0.142,0.05,0,766,5000,12,6.03,0,0.271
CUST201694,2026-07-12,22,West,Retail,3,60000,4,0.275,0.15,0,713,9000,24,11.86,0,0.618
CUST201695,2026-03-25,32,North,Retail,3,74000,10,0.161,0.07,0,713,5000,24,10.62,0,0.445
CUST201696,2025-02-15,31,West,Retail,3,42000,9,0.249,0.12,0,720,5000,12,11.86,0,0.601
CUST201697,2026-02-14,26,East,Small Business,4,21000,2,0.577,0.38,0,679,8000,24,13.79,0,0.923
CUST201698,2025-11-07,34,Central,Small Business,4,86000,7,0.279,0.12,0,760,9950,36,7.88,0,0.452
CUST201699,2024-08-21,26,South,Small Business,1,14400,2,0.377,0.21,0,728,3000,24,11.5,1,0.769
CUST201700,2026-05-01,25,North,Premium,3,98000,4,0.025,0.01,0,713,1000,24,11.14,0,0.283
CUST201701,2025-04-18,38,West,Student,5,55000,12,0.233,0.12,4,678,6500,24,11.03,0,0.968
CUST201702,2025-02-07,35,Central,Premium,9,78000,8,0.245,0.12,0,727,9450,36,10.99,0,0.486
CUST201703,2024-08-31,26,North,Premium,5,56000,4,0.28,0.14,0,707,8000,36,11.14,0,0.611
CUST201704,2024-08-17,23,North,Retail,6,27000,3,0.624,0.37,0,714,10000,36,10.65,1,0.901
CUST201705,2025-01-07,30,West,Student,11,68000,7,0.158,0.09,0,708,6000,24,10.59,0,0.425
CUST201706,2024-08-06,21,North,Premium,4,9000,4,0.578,0.33,0,659,3000,36,15.23,1,0.932
CUST201707,2026-02-13,25,West,Premium,8,65000,3,0.569,0.28,0,663,18000,36,11.5,0,0.859
CUST201708,2024-10-14,37,South,Retail,2,45600,16,0.161,0.1,0,728,4500,12,11.86,0,0.511
CUST201709,2025-03-01,38,Central,Premium,4,65000,12,0.15,0.07,0,663,4500,36,13.43,0,0.541
CUST201710,2025-01-10,27,South,Retail,1,26400,10,0.263,0.08,0,661,2000,36,13.61,0,0.708
CUST201711,2025-04-25,29,Central,Small Business,5,140000,7,0.387,0.19,0,716,27000,60,9.91,0,0.562
CUST201712,2026-03-26,21,South,Student,5,34000,2,0.444,0.29,0,723,10000,24,10.62,1,0.798
CUST201713,2026-03-30,25,North,Retail,5,45000,4,0.162,0.06,0,713,2500,36,12.69,0,0.499
CUST201714,2025-03-17,28,South,Student,1,25000,6,0.721,0.48,0,711,12000,36,9.83,1,0.947
CUST201715,2025-06-04,28,Central,Retail,1,110000,7,0.235,0.11,0,761,12000,60,8.94,0,0.4
CUST201716,2026-04-07,21,North,Retail,5,50000,3,0.426,0.24,1,766,11975,48,11.5,0,0.839
CUST201717,2024-10-19,37,Central,Retail,5,35000,17,0.378,0.2,0,624,7000,12,16.77,1,0.848
CUST201718,2026-06-01,39,Central,Student,15,53000,17,0.298,0.12,0,759,6500,24,7.29,0,0.452
CUST201719,2025-04-04,27,North,Retail,8,28000,9,0.69,0.43,0,746,12000,60,7.51,1,0.901
CUST201720,2025-03-18,25,North,Small Business,6,54000,3,0.247,0.13,0,551,7000,24,18.64,0,0.809
CUST201721,2024-09-10,26,North,Student,2,30000,2,0.248,0.09,0,705,2700,12,10.75,0,0.614
CUST201722,2026-07-11,25,East,Retail,3,60000,4,0.206,0.05,0,759,3200,36,5.42,0,0.377
CUST201723,2025-09-17,22,East,Retail,5,60000,4,0.297,0.13,0,764,8000,12,6.99,0,0.494
CUST201724,2025-04-27,24,West,Premium,2,23500,4,0.519,0.3,0,701,7000,12,10.38,0,0.867
CUST201725,2025-06-27,28,South,Retail,5,36000,8,0.193,0.07,4,605,2500,24,15.99,0,0.98
CUST201726,2025-01-23,25,North,Student,1,60000,4,0.124,0.07,0,758,4000,12,11.5,0,0.404
